establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2022-08-31,Pass,2,M - Minor,Notice to Comply
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2022-08-31,Pass,2,M - Minor,Notice to Comply
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2022-08-31,Pass,2,M - Minor,Notice to Comply
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2023-01-04,Pass,2,M - Minor,Corrected During Inspection
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2024-01-03,Pass,2,M - Minor,Notice to Comply
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2024-01-03,Pass,2,S - Significant,Corrected During Inspection
AMANO ITALIAN KITCHEN,Restaurant,"65 FRONT ST W, Unit-374",2024-01-03,Pass,2,M - Minor,Notice to Comply
AMANO TRATTORIA,Restaurant,9 CHURCH ST,2023-08-30,Pass,2,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2022-06-16,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2022-06-16,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2022-06-16,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2022-06-16,Pass,3,C - Crucial,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2022-06-16,Pass,3,C - Crucial,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2022-12-15,Pass,3,NA - Not Applicable,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,C - Crucial,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,C - Crucial,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-03,Pass,3,C - Crucial,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-04-06,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-08-17,Pass,3,S - Significant,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-08-17,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-08-17,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-08-17,Pass,3,NA - Not Applicable,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-09-28,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-09-28,Pass,3,M - Minor,Notice to Comply
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-09-28,Pass,3,S - Significant,Corrected During Inspection
AMAYA,Food Take Out,"3401 DUFFERIN ST, Unit-R-015",2023-09-28,Pass,3,M - Minor,Notice to Comply
AMAYA EXPRESS,Food Court Vendor,220 YONGE ST,2023-04-17,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS,Food Court Vendor,220 YONGE ST,2023-11-29,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20",2022-10-03,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20",2022-10-03,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20",2022-10-03,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20",2023-01-24,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20",2023-11-27,Pass,2,M - Minor,Notice to Comply
AMAYA EXPRESS YORK,Restaurant,"95 THE POND RD, Unit-20",2023-11-27,Pass,2,M - Minor,Notice to Comply
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2023-08-03,Pass,2,M - Minor,Notice to Comply
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2024-01-18,Pass,2,S - Significant,Notice to Comply
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2024-01-18,Pass,2,S - Significant,Corrected During Inspection
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2024-01-18,Pass,2,NA - Not Applicable,Notice to Comply
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2024-01-18,Pass,2,S - Significant,Notice to Comply
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2024-01-18,Pass,2,M - Minor,Notice to Comply
AMAYA REAL INDIAN FOOD,Food Court Vendor,"25 THE WEST MALL, Unit--",2024-01-18,Pass,2,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-02-06,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-02-06,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-05-16,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-05-16,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-05-16,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-10-16,Pass,3,S - Significant,Corrected During Inspection
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-10-16,Pass,3,S - Significant,Corrected During Inspection
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
AMAZING DONUTS,Food Take Out,3499 BATHURST ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
AMAZING HAKKA,Restaurant,1734 LAWRENCE AVE E,2022-05-25,Pass,3,M - Minor,Notice to Comply
AMBAL TRADING,Supermarket,591 PARLIAMENT ST,2022-08-12,Pass,2,M - Minor,Notice to Comply
AMBAL TRADING,Supermarket,591 PARLIAMENT ST,2023-03-02,Pass,2,M - Minor,Notice to Comply
AMBAL TRADING,Supermarket,591 PARLIAMENT ST,2023-09-01,Pass,2,M - Minor,Notice to Comply
AMBASSADOR PIZZA CO.,Restaurant,946 BLOOR ST W,2023-09-25,Pass,2,M - Minor,Notice to Comply
AMBASSADOR PIZZA CO.,Restaurant,946 BLOOR ST W,2023-09-25,Pass,2,S - Significant,Corrected During Inspection
AMBASSADOR SAUNA,Banquet Facility,"638B SHEPPARD AVE W, Unit-B",2023-12-06,Pass,2,S - Significant,Notice to Comply
AMBASSADOR SAUNA,Banquet Facility,"638B SHEPPARD AVE W, Unit-B",2023-12-06,Pass,2,C - Crucial,Notice to Comply
AMBASSADOR SAUNA,Banquet Facility,"638B SHEPPARD AVE W, Unit-B",2023-12-06,Pass,2,S - Significant,Notice to Comply
AMBASSADOR SAUNA,Banquet Facility,"638B SHEPPARD AVE W, Unit-B",2023-12-06,Pass,2,S - Significant,Notice to Comply
AMBASSADOR SAUNA,Banquet Facility,"638B SHEPPARD AVE W, Unit-B",2023-12-06,Pass,2,S - Significant,Notice to Comply
AMBIANCE CHOCOLAT,Food Take Out,683 MOUNT PLEASANT RD,2023-03-03,Pass,2,M - Minor,Notice to Comply
AMBIYAN ON YONGE,Restaurant,1560 YONGE ST,2022-09-01,Pass,2,S - Significant,Corrected During Inspection
AMBIYAN ON YONGE,Restaurant,1560 YONGE ST,2022-09-01,Pass,2,M - Minor,Notice to Comply
AMBIYAN ON YONGE,Restaurant,1560 YONGE ST,2023-01-04,Pass,2,M - Minor,Notice to Comply
AMBIYAN ON YONGE,Restaurant,1560 YONGE ST,2023-01-04,Pass,2,M - Minor,Notice to Comply
AMBIYAN ON YONGE,Restaurant,1560 YONGE ST,2023-01-04,Pass,2,NA - Not Applicable,Notice to Comply
AMEDEA GEBEYA VARIETY STORE,Food Take Out,326 QUEEN ST E,2022-07-28,Pass,1,M - Minor,Notice to Comply
AMENECER SALVADORENO RESTAURANT,Restaurant,2663 ISLINGTON AVE,2023-06-21,Pass,2,M - Minor,Notice to Comply
AMENECER SALVADORENO RESTAURANT,Restaurant,2663 ISLINGTON AVE,2023-10-24,Pass,2,M - Minor,Notice to Comply
AMEREX CARIBBEAN GROCERS,Supermarket,"707 KENNEDY RD, Unit-102",2023-05-03,Pass,1,M - Minor,Notice to Comply
AMICA AT BAYVIEW,Retirement Homes(Licensed),15 BARBERRY PL,2023-01-18,Pass,3,M - Minor,Notice to Comply
AMICA AT BAYVIEW,Retirement Homes(Licensed),15 BARBERRY PL,2024-01-03,Pass,3,S - Significant,Corrected During Inspection
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2022-05-02,Pass,3,M - Minor,Notice to Comply
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2022-05-02,Pass,3,M - Minor,Notice to Comply
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2023-01-13,Pass,3,M - Minor,Notice to Comply
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2023-01-13,Pass,3,S - Significant,Corrected During Inspection
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2023-09-08,Pass,3,S - Significant,Corrected During Inspection
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2023-09-08,Pass,3,M - Minor,Notice to Comply
AMICA BAYVIEW GARDENS,Retirement Homes(Licensed),19 REAN DR,2024-01-09,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2022-07-20,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2022-07-20,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2022-07-20,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2022-07-20,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-01-05,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-01-05,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-01-05,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-05-09,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-05-09,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-05-09,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-05-09,Pass,3,S - Significant,Corrected During Inspection
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-05-09,Pass,3,S - Significant,Corrected During Inspection
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-05-09,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-09-28,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-09-28,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-09-28,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2023-09-28,Pass,3,S - Significant,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2024-01-22,Pass,3,M - Minor,Notice to Comply
AMICA ON THE AVENUE,Retirement Homes(Licensed),1066 AVENUE RD,2024-01-22,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2022-07-05,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2022-07-05,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-02-22,Pass,3,NA - Not Applicable,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-08-02,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-12-11,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-12-11,Pass,3,M - Minor,Notice to Comply
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-12-11,Pass,3,S - Significant,Corrected During Inspection
AMICO CHEF,Bakery,2889 DUFFERIN ST,2023-12-11,Pass,3,S - Significant,Corrected During Inspection
AMIGOS BAR & GRILL,Restaurant,6089 KINGSTON RD,2023-10-12,Pass,2,S - Significant,Corrected During Inspection
AMIGOS BAR & GRILL,Restaurant,6089 KINGSTON RD,2023-10-12,Pass,2,M - Minor,Notice to Comply
AMIGOS DA DUNDAS SPORTS BAR,Cocktail Bar / Beverage Room,1570 DUNDAS ST W,2022-06-29,Pass,3,M - Minor,Notice to Comply
AMIGOS DA DUNDAS SPORTS BAR,Cocktail Bar / Beverage Room,1570 DUNDAS ST W,2022-06-29,Pass,3,M - Minor,Notice to Comply
AMIGOS DA DUNDAS SPORTS BAR,Cocktail Bar / Beverage Room,1570 DUNDAS ST W,2023-01-03,Pass,3,S - Significant,Corrected During Inspection
AMIGOS DA DUNDAS SPORTS BAR,Cocktail Bar / Beverage Room,1570 DUNDAS ST W,2023-01-03,Pass,3,S - Significant,Corrected During Inspection
AMIGOS LATIN FLAVOUR,Food Take Out,1291 WILSON AVE,2022-04-26,Pass,2,M - Minor,Notice to Comply
AMIGOS LATIN FLAVOUR,Food Take Out,1291 WILSON AVE,2023-04-19,Pass,2,M - Minor,Notice to Comply
AMIGOS LATIN FLAVOUR,Food Take Out,1291 WILSON AVE,2023-04-19,Pass,2,M - Minor,Notice to Comply
AMIN FOOD MART,Food Take Out,"26 REXDALE BLVD, Unit-A",2022-02-03,Pass,2,M - Minor,Notice to Comply
AMIN FOOD MART,Food Take Out,"26 REXDALE BLVD, Unit-A",2023-06-01,Pass,2,M - Minor,Notice to Comply
AMIN FOOD MART,Food Take Out,"26 REXDALE BLVD, Unit-A",2023-10-16,Pass,2,M - Minor,Notice to Comply
AMIN FOOD MART,Food Take Out,"26 REXDALE BLVD, Unit-A",2023-10-16,Pass,2,M - Minor,Notice to Comply
AMIRTHA SUPERMARKET,Food Store (Convenience/Variety),"3852 FINCH AVE E, Unit-6-8",2022-08-23,Pass,1,S - Significant,Corrected During Inspection
AMMA'S KITCHEN,Restaurant,"18 FOUR SEASONS PL, Unit-100",2023-10-18,Pass,2,M - Minor,Notice to Comply
AMMA'S KITCHEN,Restaurant,"18 FOUR SEASONS PL, Unit-100",2023-11-08,Pass,2,S - Significant,Corrected During Inspection
AMMI'S,Food Take Out,1760 LAWRENCE AVE E,2023-07-05,Pass,3,M - Minor,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2023-02-09,Pass,3,NA - Not Applicable,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2023-02-09,Pass,3,M - Minor,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,C - Crucial,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,S - Significant,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,NA - Not Applicable,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,S - Significant,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,M - Minor,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,M - Minor,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,M - Minor,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-11,Pass,3,S - Significant,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-18,Pass,3,M - Minor,Notice to Comply
AMOR A LA MEXICANA,Food Court Vendor,"9 MILVAN DR, Unit-415",2024-01-18,Pass,3,M - Minor,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-01-26,Pass,2,M - Minor,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-01-26,Pass,2,M - Minor,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,C - Crucial,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,M - Minor,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,S - Significant,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,NA - Not Applicable,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,S - Significant,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,S - Significant,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,S - Significant,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2023-10-10,Pass,2,S - Significant,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2024-01-08,Pass,2,S - Significant,Corrected During Inspection
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2024-01-08,Pass,2,S - Significant,Corrected During Inspection
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2024-01-08,Pass,2,NA - Not Applicable,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2024-01-08,Pass,2,S - Significant,Corrected During Inspection
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2024-01-08,Pass,2,M - Minor,Notice to Comply
AMPLE FOOD MARKET,Supermarket,"605 ROGERS RD, Bldg-A2",2024-01-08,Pass,2,S - Significant,Corrected During Inspection
AMPLE HABITAT,Food Store (Convenience/Variety),1529 DUPONT ST,2022-11-16,Pass,1,S - Significant,Notice to Comply
AMPLE HABITAT,Food Store (Convenience/Variety),1529 DUPONT ST,2022-11-16,Pass,1,S - Significant,Notice to Comply
AMPLE HABITAT,Food Store (Convenience/Variety),1529 DUPONT ST,2022-11-16,Pass,1,M - Minor,Notice to Comply
AMPLE HABITAT,Food Store (Convenience/Variety),1529 DUPONT ST,2022-11-16,Pass,1,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-07-12,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-08-24,Pass,3,S - Significant,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-08-24,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-08-24,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-11-18,Pass,3,S - Significant,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-11-18,Pass,3,S - Significant,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-11-18,Pass,3,S - Significant,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2022-11-18,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-04-28,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-04-28,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-04-28,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-08-14,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-08-14,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-08-14,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-08-14,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-10-10,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BARREL HOUSE,Restaurant,87 LAIRD DR,2023-10-10,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2022-06-15,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2022-06-15,Pass,3,S - Significant,Corrected During Inspection
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2022-06-15,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2023-01-13,Pass,3,M - Minor,Corrected During Inspection
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2023-01-13,Pass,3,M - Minor,Corrected During Inspection
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2023-05-16,Pass,3,M - Minor,Notice to Comply
AMSTERDAM BREWHOUSE,Restaurant,245 QUEENS QUAY W,2023-09-11,Pass,3,M - Minor,Notice to Comply
AMSTERDAM FRIES,Restaurant,1355 GERRARD ST E,2023-10-26,Pass,3,M - Minor,Notice to Comply
AMSTERDAM FRIES,Restaurant,1355 GERRARD ST E,2023-10-26,Pass,3,NA - Not Applicable,Notice to Comply
AMSTERDAM FRIES,Restaurant,1355 GERRARD ST E,2023-10-26,Pass,3,M - Minor,Notice to Comply
AMTU  DISCOUNT &CONVENIENCE,Food Store (Convenience/Variety),988 KINGSTON RD,2023-10-23,Pass,1,C - Crucial,Notice to Comply
AMTU  DISCOUNT &CONVENIENCE,Food Store (Convenience/Variety),988 KINGSTON RD,2023-10-23,Pass,1,S - Significant,Notice to Comply
AMULET RESTAURANT AND BANQUET HALL,Restaurant,"4700 DUFFERIN ST, Unit-2",2022-09-30,Pass,3,S - Significant,Corrected During Inspection
AMULET RESTAURANT AND BANQUET HALL,Restaurant,"4700 DUFFERIN ST, Unit-2",2023-03-29,Pass,3,M - Minor,Notice to Comply
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2023-12-14,Pass,3,M - Minor,Notice to Comply
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2023-12-14,Pass,3,M - Minor,Notice to Comply
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2023-12-14,Pass,3,M - Minor,Notice to Comply
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2023-12-14,Pass,3,NA - Not Applicable,Notice to Comply
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2023-12-14,Pass,3,S - Significant,Corrected During Inspection
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2022-12-12,Pass,3,NA - Not Applicable,Notice to Comply
AN JI FOOD,Food Processing Plant,"285 MILLIKEN BLVD, Unit-22",2022-12-12,Pass,3,M - Minor,Notice to Comply
AN WAH TRADING CO. LTD.,Food Depot,39 JUTLAND RD,2022-09-22,Pass,1,M - Minor,Notice to Comply
ANA'S SWEET CREATIONS,Bakery,664 SHEPPARD AVE W,2024-01-05,Pass,2,S - Significant,Corrected During Inspection
ANATOLIAN FINE FOODS MARKET,Supermarket,"2437 FINCH AVE W, Unit-15",2023-09-11,Pass,2,M - Minor,Notice to Comply
