establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
Bombay Roti,Food Take Out,2881 ST CLAIR AVE E,2023-10-11,Pass,3,M - Minor,Notice to Comply
Bombay Roti,Food Take Out,2881 ST CLAIR AVE E,2023-10-11,Pass,3,M - Minor,Notice to Comply
Bombay Roti,Food Take Out,2881 ST CLAIR AVE E,2023-10-11,Pass,3,M - Minor,Notice to Comply
Bombay Roti,Food Take Out,2881 ST CLAIR AVE E,2023-10-11,Pass,3,S - Significant,Corrected During Inspection
Bombay Zone Street Food and Sweets,Food Take Out,"2030 ELLESMERE RD, Unit-3",2023-01-18,Pass,2,M - Minor,Notice to Comply
Bombay Zone Street Food and Sweets,Food Take Out,"2030 ELLESMERE RD, Unit-3",2023-10-20,Pass,2,,
Bombay Zone Street Food and Sweets,Food Take Out,"2030 ELLESMERE RD, Unit-3",2022-09-15,Pass,2,M - Minor,Notice to Comply
Bombay Zone Street Food and Sweets,Food Take Out,"2030 ELLESMERE RD, Unit-3",2022-09-15,Pass,2,M - Minor,Notice to Comply
Booster Juice,Food Court Vendor,875 MORNINGSIDE AVE,2023-12-22,Pass,1,,
Booster Juice,Food Take Out,1900 EGLINTON AVE E,2022-10-07,Pass,1,,
Booster Juice,Food Take Out,1265 MILITARY TRL,2022-11-16,Pass,2,,
Booster Juice,Food Take Out,1265 MILITARY TRL,2023-09-08,Pass,2,,
Bottega volo,Food Store (Convenience/Variety),608 COLLEGE ST,2022-06-09,Pass,2,S - Significant,Corrected During Inspection
Bottega volo,Food Store (Convenience/Variety),608 COLLEGE ST,2023-04-17,Pass,2,S - Significant,Corrected During Inspection
Bottega volo,Food Store (Convenience/Variety),608 COLLEGE ST,2023-07-18,Pass,2,,
Bouchards Poutinery (RAWF 2022),Food Take Out,100 PRINCES BLVD,2022-11-04,Pass,2,,
Bouchards Poutinery (RAWF 2022),Food Take Out,100 PRINCES BLVD,2023-11-03,Pass,2,,
Boxcar Social Bottleshop,Restaurant,1210 YONGE ST,2022-05-12,Pass,2,,
Boxcar Social Bottleshop,Restaurant,1210 YONGE ST,2022-11-18,Pass,2,S - Significant,Corrected During Inspection
Boxcar Social Bottleshop,Restaurant,1210 YONGE ST,2023-03-14,Pass,2,M - Minor,Notice to Comply
Braeburnwoods Kindergarten Before & After School Program,Student Nutrition Site,15 TANDRIDGE CRES,2022-11-30,Pass,1,,
Braeburnwoods Kindergarten Before & After School Program,Student Nutrition Site,15 TANDRIDGE CRES,2023-03-31,Pass,1,,
Bramble,Restaurant,2956 BLOOR ST W,2022-03-31,Pass,3,NA - Not Applicable,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-03-03,Pass,3,S - Significant,Corrected During Inspection
Bramble,Restaurant,2956 BLOOR ST W,2023-03-03,Pass,3,M - Minor,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-03-03,Pass,3,M - Minor,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-03-03,Pass,3,M - Minor,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-06-05,Pass,3,M - Minor,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-10-12,Pass,3,M - Minor,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-10-12,Pass,3,M - Minor,Notice to Comply
Bramble,Restaurant,2956 BLOOR ST W,2023-10-12,Pass,3,S - Significant,Corrected During Inspection
Branksome Hall - Potting Shed,Secondary School Food Services,1 ELM AVE,2022-11-16,Pass,2,,
Branksome Hall - Potting Shed,Secondary School Food Services,1 ELM AVE,2023-05-09,Pass,2,,
Branksome Hall - Potting Shed,Secondary School Food Services,1 ELM AVE,2023-09-15,Pass,2,,
Branksome Hall School Cafeteria - The Hub,Secondary School Food Services,10 ELM AVE,2022-11-16,Pass,1,,
Branksome Hall School Cafeteria - The Hub,Secondary School Food Services,10 ELM AVE,2023-09-15,Pass,1,,
Brightminds Childcare and Montessori School,Child Care - Food Preparation,1450 O'CONNOR DR,2022-03-02,Pass,2,,
Brightminds Childcare and Montessori School,Child Care - Food Preparation,1450 O'CONNOR DR,2023-05-30,Pass,2,,
Brightminds Childcare and Montessori School,Child Care - Food Preparation,1450 O'CONNOR DR,2023-10-31,Pass,2,NA - Not Applicable,Notice to Comply
Broadacres Junior School,Student Nutrition Site,45 CRENDON DR,2022-11-30,Pass,1,,
Broadacres Junior School,Student Nutrition Site,45 CRENDON DR,2023-04-04,Pass,1,,
Bubble Baby Cafe,Food Take Out,258 QUEENS QUAY W,2022-07-12,Pass,2,,
Bubble Baby Cafe,Food Take Out,258 QUEENS QUAY W,2023-01-24,Pass,2,,
Bubble Baby Cafe,Food Take Out,258 QUEENS QUAY W,2023-06-21,Pass,2,,
Bubble Baby Cafe,Food Take Out,258 QUEENS QUAY W,2023-10-16,Pass,2,,
Bukhara Grill,Restaurant,2241A BLOOR ST W,2022-01-25,Pass,3,,
Bukhara Grill,Restaurant,2241A BLOOR ST W,2022-03-03,Pass,3,,
Bukhara Grill,Restaurant,2241A BLOOR ST W,2022-06-09,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2022-06-09,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2022-06-09,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2022-06-09,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-02-24,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-02-24,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-05-15,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-05-15,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-10-11,Pass,3,S - Significant,Corrected During Inspection
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-10-11,Pass,3,M - Minor,Notice to Comply
Bukhara Grill,Restaurant,2241A BLOOR ST W,2023-10-11,Pass,3,M - Minor,Notice to Comply
Bulakenyos Filipino Cuisine,Food Take Out,"3331 MARKHAM RD, Unit-120",2022-06-08,Pass,2,,
Bulakenyos Filipino Cuisine,Food Take Out,"3331 MARKHAM RD, Unit-120",2023-07-26,Pass,2,M - Minor,Notice to Comply
Bulk Barn,Food Take Out,410 PROGRESS AVE,2022-12-20,Pass,1,,
Bulk Barn,Food Take Out,410 PROGRESS AVE,2023-04-26,Pass,1,,
Bulk Barn,Food Store (Convenience/Variety),3809 SHEPPARD AVE E,2022-12-20,Pass,1,,
Burger King,Restaurant,3003 DANFORTH AVE,2023-01-23,Pass,2,M - Minor,Notice to Comply
Burger King,Restaurant,3003 DANFORTH AVE,2023-07-07,Pass,2,,
Butcher Shoppe,Butcher Shop,245 DIXON RD,2022-03-29,Pass,2,,
Butcher Shoppe,Butcher Shop,245 DIXON RD,2023-04-25,Pass,2,,
Butcher Shoppe,Butcher Shop,245 DIXON RD,2023-08-03,Pass,2,,
Buywise Plus,Food Store (Convenience/Variety),1700 WILSON AVE,2022-08-11,Pass,1,,
Buywise Plus,Food Store (Convenience/Variety),1700 WILSON AVE,2023-07-18,Pass,1,,
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2022-06-23,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2022-06-23,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2022-09-22,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2022-09-22,Pass,3,S - Significant,Corrected During Inspection
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,C - Crucial,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,C - Crucial,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,S - Significant,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,S - Significant,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,S - Significant,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-03-31,Pass,3,NA - Not Applicable,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-04-04,Pass,3,NA - Not Applicable,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-05-25,Pass,3,C - Crucial,Ticket
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-05-25,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-05-26,Pass,3,,
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-11-29,Pass,3,C - Crucial,Ticket
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-11-29,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-11-29,Pass,3,M - Minor,Notice to Comply
C & C FOOD COURT,Food Court Vendor,"888 DON MILLS RD, Unit-108",2023-11-30,Pass,3,,
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2022-06-23,Pass,3,,
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2022-09-22,Pass,3,S - Significant,Corrected During Inspection
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2022-09-22,Pass,3,S - Significant,Corrected During Inspection
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2022-09-22,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2022-09-22,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-03-31,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-03-31,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-03-31,Pass,3,S - Significant,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-03-31,Pass,3,S - Significant,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-03-31,Pass,3,C - Crucial,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-04-04,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-05-26,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-05-26,Pass,3,M - Minor,Notice to Comply
C & C SUPERMARKET,Supermarket,"888 DON MILLS RD, Unit-100",2023-11-29,Pass,3,M - Minor,Notice to Comply
C & C TRADING,Food Store (Convenience/Variety),"2347 KENNEDY RD, Unit-108",2022-06-13,Pass,2,,
C & C TRADING,Food Store (Convenience/Variety),"2347 KENNEDY RD, Unit-108",2022-10-13,Pass,2,,
C & C TRADING,Food Store (Convenience/Variety),"2347 KENNEDY RD, Unit-108",2023-03-22,Pass,2,,
C & J'S AUTHENTIC JAMAICAN CUISINE,Food Take Out,2183 WESTON RD,2022-02-16,Pass,2,,
C & J'S AUTHENTIC JAMAICAN CUISINE,Food Take Out,2183 WESTON RD,2023-06-20,Pass,2,,
C & J'S AUTHENTIC JAMAICAN CUISINE,Food Take Out,2183 WESTON RD,2023-12-18,Pass,2,,
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2022-07-27,Pass,2,,
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2023-05-04,Pass,2,M - Minor,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,S - Significant,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,S - Significant,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,NA - Not Applicable,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,M - Minor,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,M - Minor,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,C - Crucial,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-12,Pass,2,S - Significant,Notice to Comply
C MARKET EUROPEAN DELI,Food Store (Convenience/Variety),1006 PAPE AVE,2024-01-17,Pass,2,,
C R MARCHANT MIDDLE SCHOOL,Student Nutrition Site,1 RALPH ST,2022-12-09,Pass,1,,
C R MARCHANT MIDDLE SCHOOL,Student Nutrition Site,1 RALPH ST,2023-03-10,Pass,1,,
C&J CARIBBEAN RESTAURANT AND BAR,Restaurant,"2300 FINCH AVE W, Bldg-52",2023-02-01,Pass,3,S - Significant,Corrected During Inspection
C&J CARIBBEAN RESTAURANT AND BAR,Restaurant,"2300 FINCH AVE W, Bldg-52",2023-02-01,Pass,3,M - Minor,Notice to Comply
C&J CARIBBEAN RESTAURANT AND BAR,Restaurant,"2300 FINCH AVE W, Bldg-52",2023-02-01,Pass,3,M - Minor,Notice to Comply
C&J CARIBBEAN RESTAURANT AND BAR,Restaurant,"2300 FINCH AVE W, Bldg-52",2023-02-01,Pass,3,M - Minor,Notice to Comply
C&J CARIBBEAN RESTAURANT AND BAR,Restaurant,"2300 FINCH AVE W, Bldg-52",2023-06-16,Pass,3,,
C&J CARIBBEAN RESTAURANT AND BAR,Restaurant,"2300 FINCH AVE W, Bldg-52",2023-11-09,Pass,3,,
C&S FRESH AND NATURAL,Food Depot,2844 DUFFERIN ST,2022-11-01,Pass,1,M - Minor,Notice to Comply
C&S FRESH AND NATURAL,Food Depot,2844 DUFFERIN ST,2023-10-27,Pass,1,S - Significant,Corrected During Inspection
C&S FRESH AND NATURAL,Food Depot,2844 DUFFERIN ST,2023-10-27,Pass,1,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-04-06,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-04-06,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-04-06,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-04-06,Pass,3,NA - Not Applicable,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-12-12,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-12-12,Pass,3,S - Significant,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-12-12,Pass,3,S - Significant,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-12-12,Pass,3,NA - Not Applicable,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-12-12,Pass,3,C - Crucial,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2022-12-16,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-04-20,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-04-20,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-04-20,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-06-20,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-06-20,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-11-14,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-11-14,Pass,3,M - Minor,Notice to Comply
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-11-14,Pass,3,S - Significant,Corrected During Inspection
C'EST BON RESTAURANT,Restaurant,"2685 YONGE ST, Unit-2",2023-11-14,Pass,3,S - Significant,Corrected During Inspection
C'EST SI BON PATTISENIE,Bakery,"101 DYNAMIC DR, Unit-1",2022-12-07,Pass,2,M - Minor,Notice to Comply
C'EST SI BON PATTISENIE,Bakery,"101 DYNAMIC DR, Unit-1",2022-12-07,Pass,2,M - Minor,Notice to Comply
C'EST WHAT?,Restaurant,67 FRONT ST E,2022-08-08,Pass,2,,
C'EST WHAT?,Restaurant,67 FRONT ST E,2023-04-26,Pass,2,,
C'EST WHAT?,Restaurant,67 FRONT ST E,2023-09-05,Pass,2,,
C-BLOCK TAIWANESE BENTO,Restaurant,690 BLOOR ST W,2022-12-22,Pass,3,,
C-BLOCK TAIWANESE BENTO,Restaurant,690 BLOOR ST W,2023-04-03,Pass,3,,
C-BLOCK TAIWANESE BENTO,Restaurant,690 BLOOR ST W,2023-07-24,Pass,3,,
C-BLOCK TAIWANESE BENTO,Restaurant,690 BLOOR ST W,2023-11-02,Pass,3,NA - Not Applicable,Notice to Comply
C-BLOCK TAIWANESE BENTO,Restaurant,690 BLOOR ST W,2023-11-02,Pass,3,M - Minor,Notice to Comply
C-BLOCK TAIWANESE BENTO,Restaurant,690 BLOOR ST W,2023-11-02,Pass,3,M - Minor,Notice to Comply
C-MART,Food Store (Convenience/Variety),2402 EGLINTON AVE W,2022-09-30,Pass,1,M - Minor,Notice to Comply
C-MART,Food Store (Convenience/Variety),2402 EGLINTON AVE W,2022-09-30,Pass,1,M - Minor,Notice to Comply
C-STORES,Food Take Out,393 KING ST E,2022-06-02,Pass,2,M - Minor,Notice to Comply
C-STORES,Food Take Out,393 KING ST E,2023-06-29,Pass,2,,
C-STORES,Food Take Out,393 KING ST E,2023-11-08,Pass,2,,
C. E. WEBSTER,Student Nutrition Site,1900 KEELE ST,2022-10-05,Pass,1,S - Significant,Notice to Comply
C. E. WEBSTER,Student Nutrition Site,1900 KEELE ST,2022-10-21,Pass,1,,
C. E. WEBSTER,Student Nutrition Site,1900 KEELE ST,2022-11-30,Pass,1,,
C. E. WEBSTER,Student Nutrition Site,1900 KEELE ST,2023-06-22,Pass,1,,
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2022-12-08,Pass,2,M - Minor,Notice to Comply
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2022-12-08,Pass,2,S - Significant,Corrected During Inspection
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2022-12-08,Pass,2,S - Significant,Corrected During Inspection
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2022-12-08,Pass,2,M - Minor,Notice to Comply
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2022-12-08,Pass,2,M - Minor,Notice to Comply
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2023-10-11,Pass,2,S - Significant,Corrected During Inspection
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2023-10-11,Pass,2,M - Minor,Notice to Comply
C.C. LOUNGE & WHISKY BAR,Restaurant,45 FRONT ST E,2023-10-11,Pass,2,M - Minor,Notice to Comply
C.C.'S BAR AND GRILL,Restaurant,"1564 DANFORTH AVE, Bldg-GROUND FLOOR",2022-02-11,Pass,2,,
C.C.'S BAR AND GRILL,Restaurant,"1564 DANFORTH AVE, Bldg-GROUND FLOOR",2023-03-15,Pass,2,,
C.I.C.S.,Community Kitchen (Meal Program),2330 MIDLAND AVE,2022-12-16,Pass,1,,
C4 Centre,Food Take Out,"2644 EGLINTON AVE E, Unit-A",2022-11-09,Pass,2,,
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2022-01-24,Pass,3,S - Significant,Corrected During Inspection
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2022-07-08,Pass,3,NA - Not Applicable,Notice to Comply
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2022-12-02,Pass,3,M - Minor,Notice to Comply
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2022-12-02,Pass,3,M - Minor,Notice to Comply
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2023-02-09,Pass,3,M - Minor,Notice to Comply
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2023-02-09,Pass,3,M - Minor,Notice to Comply
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2023-05-26,Pass,3,,
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2023-07-27,Pass,3,,
CA PHE RANG,Restaurant,"147 SPADINA AVE, Unit-109",2023-11-13,Pass,3,,
CABANA POOL BAR,Restaurant,11 POLSON ST,2022-11-10,Pass,3,,
CABANA POOL BAR,Restaurant,11 POLSON ST,2023-08-24,Pass,3,,
CABANO'S COMFORT FOOD,Restaurant,"75 ST NICHOLAS ST, Unit-104-105",2022-09-01,Pass,2,M - Minor,Notice to Comply
CABANO'S COMFORT FOOD,Restaurant,"75 ST NICHOLAS ST, Unit-104-105",2023-07-07,Pass,2,S - Significant,Corrected During Inspection
CABBAGE TOWN ORGANICS,Supermarket,499 PARLIAMENT ST,2022-07-27,Pass,2,M - Minor,Notice to Comply
CABBAGE TOWN ORGANICS,Supermarket,499 PARLIAMENT ST,2023-01-05,Pass,2,M - Minor,Notice to Comply
CABBAGE TOWN ORGANICS,Supermarket,499 PARLIAMENT ST,2023-04-25,Pass,2,M - Minor,Notice to Comply
CABBAGE TOWN ORGANICS,Supermarket,499 PARLIAMENT ST,2023-09-06,Pass,2,M - Minor,Notice to Comply
CABBAGETOWN PHARMACY,Food Store (Convenience/Variety),239 CARLTON ST,2023-02-21,Pass,1,,
CABIN FEVER,Restaurant,1669 BLOOR ST W,2022-09-28,Pass,2,,
CABIN FEVER,Restaurant,1669 BLOOR ST W,2023-08-09,Pass,2,S - Significant,Corrected During Inspection
CACTUS,Supermarket,"1911 FINCH AVE W, Unit-4",2022-06-24,Pass,2,,
CACTUS,Supermarket,"1911 FINCH AVE W, Unit-4",2022-12-12,Pass,2,,
CACTUS,Supermarket,"1911 FINCH AVE W, Unit-4",2023-07-05,Pass,2,,
CACTUS CLUB CAFE,Restaurant,"25 THE WEST MALL, Unit-700",2022-04-07,Pass,2,,
CACTUS CLUB CAFE,Restaurant,"25 THE WEST MALL, Unit-700",2022-08-15,Pass,2,,
CACTUS CLUB CAFE,Restaurant,"25 THE WEST MALL, Unit-700",2023-02-21,Pass,2,,
CACTUS CLUB CAFE,Restaurant,"25 THE WEST MALL, Unit-700",2023-06-13,Pass,2,,
CACTUS CLUB CAFE,Restaurant,"25 THE WEST MALL, Unit-700",2023-11-17,Pass,2,,
CACTUS CLUB CAFE,Restaurant,100 KING ST W,2022-07-27,Pass,2,S - Significant,Corrected During Inspection
CACTUS CLUB CAFE,Restaurant,100 KING ST W,2022-11-18,Pass,2,M - Minor,Notice to Comply
CACTUS CLUB CAFE,Restaurant,100 KING ST W,2023-02-08,Pass,2,S - Significant,Corrected During Inspection
CACTUS CLUB CAFE,Restaurant,100 KING ST W,2023-07-14,Pass,2,,
CACTUS CLUB CAFE,Restaurant,100 KING ST W,2023-10-23,Pass,2,,
CACTUS CLUB CAFE,Restaurant,100 KING ST W,2024-01-09,Pass,2,,
CACTUS SANDWICH,Restaurant,78 WELLESLEY ST E,2023-09-05,Pass,3,,
CACTUS SANDWICH,Restaurant,78 WELLESLEY ST E,2023-12-29,Pass,3,,
CACTUS TEA AND COFFEE SHOP,Restaurant,682 BLOOR ST W,2022-07-22,Pass,2,,
CACTUS TEA AND COFFEE SHOP,Restaurant,682 BLOOR ST W,2023-01-30,Pass,2,S - Significant,Corrected During Inspection
CACTUS TEA AND COFFEE SHOP,Restaurant,682 BLOOR ST W,2023-07-24,Pass,2,,
CACTUS TEA AND COFFEE SHOP,Restaurant,682 BLOOR ST W,2024-01-16,Pass,2,,
CAEE VEGETARIAN,Commissary,50 WEYBRIGHT CRT,2022-09-15,Pass,2,M - Minor,Notice to Comply
CAEE VEGETARIAN,Commissary,50 WEYBRIGHT CRT,2022-09-15,Pass,2,M - Minor,Notice to Comply
CAEE VEGETARIAN,Commissary,50 WEYBRIGHT CRT,2023-03-15,Pass,2,M - Minor,Notice to Comply
CAEE VEGETARIAN,Commissary,50 WEYBRIGHT CRT,2023-03-15,Pass,2,M - Minor,Notice to Comply
CAEE VEGETARIAN,Commissary,50 WEYBRIGHT CRT,2023-03-15,Pass,2,S - Significant,Corrected During Inspection
CAEE VEGETARIAN,Commissary,50 WEYBRIGHT CRT,2023-03-15,Pass,2,M - Minor,Notice to Comply
CAF-EH TO - FB 419 - CNE 2023,Food Take Out,2 STRACHAN AVE,2022-08-23,Pass,2,,
CAF-EH TO - FB 419 - CNE 2023,Food Take Out,2 STRACHAN AVE,2023-08-18,Pass,2,,
CAFE 059,Cafeteria - Private Access,1 SPADINA CRES,2022-11-17,Pass,2,S - Significant,Corrected During Inspection
CAFE 059,Cafeteria - Private Access,1 SPADINA CRES,2022-11-17,Pass,2,S - Significant,Corrected During Inspection
CAFE 059,Cafeteria - Private Access,1 SPADINA CRES,2023-11-29,Pass,2,,
CAFE 106,Food Take Out,106 KING ST,2023-06-19,Pass,2,S - Significant,Notice to Comply
CAFE 106,Food Take Out,106 KING ST,2023-06-27,Pass,2,,
CAFE 106,Food Take Out,106 KING ST,2023-11-03,Pass,2,,
